benchmark_id,test,timestamp_utc,repetition,workload,buffer_bytes,chunk_bytes,operations,seconds,value,unit,status,notes
RLS,direct read,2026-08-11T01:40:33.199095+00:00,1,qwen3-8b;layer=0;seq=1;file=385900544,385900544,,1,0.5815288000012515,0.5815288000012515,s,ok,FILE_FLAG_NO_BUFFERING aligned layer package
RLS,RAM to pinned staging,2026-08-11T01:40:33.199114+00:00,1,qwen3-8b;layer=0;seq=1;file=385900544,385900544,,1,0.022781499996199273,0.022781499996199273,s,ok,
RLS,pinned H2D,2026-08-11T01:40:33.199117+00:00,1,qwen3-8b;layer=0;seq=1;file=385900544,385900544,,1,0.014744352340698243,0.014744352340698243,s,ok,
RLS,streamed Qwen decoder layer compute,2026-08-11T01:40:33.199120+00:00,1,qwen3-8b;layer=0;seq=1;file=385900544,0,,1,0.0028446719646453857,0.0028446719646453857,s,ok,
RLS,reference versus streamed max abs error,2026-08-11T01:40:33.199123+00:00,1,qwen3-8b;layer=0;seq=1;file=385900544,0,,1,0.0,0.0,abs_error,ok,exact BF16 byte package; expected zero
RLS,direct read,2026-08-11T01:40:33.747640+00:00,2,qwen3-8b;layer=0;seq=1;file=385900544,385900544,,1,0.508813000007649,0.508813000007649,s,ok,FILE_FLAG_NO_BUFFERING aligned layer package
RLS,RAM to pinned staging,2026-08-11T01:40:33.747651+00:00,2,qwen3-8b;layer=0;seq=1;file=385900544,385900544,,1,0.02116260000912007,0.02116260000912007,s,ok,
RLS,pinned H2D,2026-08-11T01:40:33.747653+00:00,2,qwen3-8b;layer=0;seq=1;file=385900544,385900544,,1,0.014743264198303224,0.014743264198303224,s,ok,
RLS,streamed Qwen decoder layer compute,2026-08-11T01:40:33.747656+00:00,2,qwen3-8b;layer=0;seq=1;file=385900544,0,,1,0.003143968105316162,0.003143968105316162,s,ok,
RLS,reference versus streamed max abs error,2026-08-11T01:40:33.747658+00:00,2,qwen3-8b;layer=0;seq=1;file=385900544,0,,1,0.0,0.0,abs_error,ok,exact BF16 byte package; expected zero
RLS,direct read,2026-08-11T01:40:34.300089+00:00,3,qwen3-8b;layer=0;seq=1;file=385900544,385900544,,1,0.5131869999895571,0.5131869999895571,s,ok,FILE_FLAG_NO_BUFFERING aligned layer package
RLS,RAM to pinned staging,2026-08-11T01:40:34.300100+00:00,3,qwen3-8b;layer=0;seq=1;file=385900544,385900544,,1,0.020832700000028126,0.020832700000028126,s,ok,
RLS,pinned H2D,2026-08-11T01:40:34.300103+00:00,3,qwen3-8b;layer=0;seq=1;file=385900544,385900544,,1,0.014731552124023438,0.014731552124023438,s,ok,
RLS,streamed Qwen decoder layer compute,2026-08-11T01:40:34.300105+00:00,3,qwen3-8b;layer=0;seq=1;file=385900544,0,,1,0.0031255359649658204,0.0031255359649658204,s,ok,
RLS,reference versus streamed max abs error,2026-08-11T01:40:34.300107+00:00,3,qwen3-8b;layer=0;seq=1;file=385900544,0,,1,0.0,0.0,abs_error,ok,exact BF16 byte package; expected zero
RLS,direct read,2026-08-11T01:43:48.551051+00:00,1,qwen3-8b;layer=0;seq=1;file=385900544,385900544,,1,0.5702942999923835,0.5702942999923835,s,ok,FILE_FLAG_NO_BUFFERING aligned layer package
RLS,RAM to pinned staging,2026-08-11T01:43:48.551068+00:00,1,qwen3-8b;layer=0;seq=1;file=385900544,385900544,,1,0.020985600000130944,0.020985600000130944,s,ok,
RLS,pinned H2D,2026-08-11T01:43:48.551071+00:00,1,qwen3-8b;layer=0;seq=1;file=385900544,385900544,,1,0.014752608299255371,0.014752608299255371,s,ok,
RLS,streamed Qwen decoder layer compute,2026-08-11T01:43:48.551074+00:00,1,qwen3-8b;layer=0;seq=1;file=385900544,0,,1,0.0034949119091033935,0.0034949119091033935,s,ok,
RLS,reference versus streamed max abs error,2026-08-11T01:43:48.551077+00:00,1,qwen3-8b;layer=0;seq=1;file=385900544,0,,1,0.0,0.0,abs_error,ok,exact BF16 byte package; expected zero
RLS,three-layer serial read,2026-08-11T01:48:29.893998+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,1.5669437000178732,1.5669437000178732,s,ok,
RLS,three-layer serial stage,2026-08-11T01:48:29.894035+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,0.07860779999464285,0.07860779999464285,s,ok,
RLS,three-layer serial h2d,2026-08-11T01:48:29.894042+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,0.08964041709899903,0.08964041709899903,s,ok,
RLS,three-layer serial compute,2026-08-11T01:48:29.894046+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,0.09214943885803223,0.09214943885803223,s,ok,
RLS,three-layer serial makespan,2026-08-11T01:48:29.894050+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,4.493178199991235,4.493178199991235,s,ok,
RLS,three-layer serial max abs error,2026-08-11T01:48:29.894054+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,1,0.0,0.0,abs_error,ok,
RLS,three-layer storage_overlap read,2026-08-11T01:48:34.678670+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,1.5030842999985907,1.5030842999985907,s,ok,
RLS,three-layer storage_overlap stage,2026-08-11T01:48:34.678684+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,0.06802520000201184,0.06802520000201184,s,ok,
RLS,three-layer storage_overlap h2d,2026-08-11T01:48:34.678687+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,0.24780464363098142,0.24780464363098142,s,ok,
RLS,three-layer storage_overlap compute,2026-08-11T01:48:34.678689+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,0.12130761528015135,0.12130761528015135,s,ok,
RLS,three-layer storage_overlap makespan,2026-08-11T01:48:34.678692+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,4.783950900004129,4.783950900004129,s,ok,
RLS,three-layer storage_overlap max abs error,2026-08-11T01:48:34.678694+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,1,0.0,0.0,abs_error,ok,
RLS,three-layer serial read,2026-08-11T01:49:01.083161+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,1.5294358999963151,1.5294358999963151,s,ok,
RLS,three-layer serial stage,2026-08-11T01:49:01.083185+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,0.07058449999021832,0.07058449999021832,s,ok,
RLS,three-layer serial h2d,2026-08-11T01:49:01.083190+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,0.04447459220886231,0.04447459220886231,s,ok,
RLS,three-layer serial compute,2026-08-11T01:49:01.083192+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,0.013361247777938842,0.013361247777938842,s,ok,
RLS,three-layer serial makespan,2026-08-11T01:49:01.083195+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,1.7591003999987151,1.7591003999987151,s,ok,
RLS,three-layer serial max abs error,2026-08-11T01:49:01.083198+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,1,0.0,0.0,abs_error,ok,
RLS,three-layer serial read,2026-08-11T01:49:02.975119+00:00,2,qwen3-8b;layers=0-2;seq=1,0,,3,1.5387123999826144,1.5387123999826144,s,ok,
RLS,three-layer serial stage,2026-08-11T01:49:02.975134+00:00,2,qwen3-8b;layers=0-2;seq=1,0,,3,0.06569610002043191,0.06569610002043191,s,ok,
RLS,three-layer serial h2d,2026-08-11T01:49:02.975138+00:00,2,qwen3-8b;layers=0-2;seq=1,0,,3,0.1728815689086914,0.1728815689086914,s,ok,
RLS,three-layer serial compute,2026-08-11T01:49:02.975140+00:00,2,qwen3-8b;layers=0-2;seq=1,0,,3,0.055587553024292,0.055587553024292,s,ok,
RLS,three-layer serial makespan,2026-08-11T01:49:02.975142+00:00,2,qwen3-8b;layers=0-2;seq=1,0,,3,1.891364799987059,1.891364799987059,s,ok,
RLS,three-layer serial max abs error,2026-08-11T01:49:02.975145+00:00,2,qwen3-8b;layers=0-2;seq=1,0,,1,0.0,0.0,abs_error,ok,
RLS,three-layer serial read,2026-08-11T01:49:04.905121+00:00,3,qwen3-8b;layers=0-2;seq=1,0,,3,1.5123317999823485,1.5123317999823485,s,ok,
RLS,three-layer serial stage,2026-08-11T01:49:04.905141+00:00,3,qwen3-8b;layers=0-2;seq=1,0,,3,0.06794290001562331,0.06794290001562331,s,ok,
RLS,three-layer serial h2d,2026-08-11T01:49:04.905145+00:00,3,qwen3-8b;layers=0-2;seq=1,0,,3,0.2271536979675293,0.2271536979675293,s,ok,
RLS,three-layer serial compute,2026-08-11T01:49:04.905149+00:00,3,qwen3-8b;layers=0-2;seq=1,0,,3,0.06556233596801758,0.06556233596801758,s,ok,
RLS,three-layer serial makespan,2026-08-11T01:49:04.905152+00:00,3,qwen3-8b;layers=0-2;seq=1,0,,3,1.9291993000078946,1.9291993000078946,s,ok,
RLS,three-layer serial max abs error,2026-08-11T01:49:04.905156+00:00,3,qwen3-8b;layers=0-2;seq=1,0,,1,0.0,0.0,abs_error,ok,
RLS,three-layer storage_overlap read,2026-08-11T01:49:07.011632+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,1.6399755000020377,1.6399755000020377,s,ok,
RLS,three-layer storage_overlap stage,2026-08-11T01:49:07.011646+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,0.06645179999759421,0.06645179999759421,s,ok,
RLS,three-layer storage_overlap h2d,2026-08-11T01:49:07.011649+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,0.2351785888671875,0.2351785888671875,s,ok,
RLS,three-layer storage_overlap compute,2026-08-11T01:49:07.011651+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,0.17219129943847655,0.17219129943847655,s,ok,
RLS,three-layer storage_overlap makespan,2026-08-11T01:49:07.011654+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,3,2.105877200010582,2.105877200010582,s,ok,
RLS,three-layer storage_overlap max abs error,2026-08-11T01:49:07.011656+00:00,1,qwen3-8b;layers=0-2;seq=1,0,,1,0.0,0.0,abs_error,ok,
RLS,three-layer storage_overlap read,2026-08-11T01:49:08.717191+00:00,2,qwen3-8b;layers=0-2;seq=1,0,,3,1.554700499997125,1.554700499997125,s,ok,
RLS,three-layer storage_overlap stage,2026-08-11T01:49:08.717208+00:00,2,qwen3-8b;layers=0-2;seq=1,0,,3,0.06371649999346118,0.06371649999346118,s,ok,
RLS,three-layer storage_overlap h2d,2026-08-11T01:49:08.717213+00:00,2,qwen3-8b;layers=0-2;seq=1,0,,3,0.044636320114135736,0.044636320114135736,s,ok,
RLS,three-layer storage_overlap compute,2026-08-11T01:49:08.717217+00:00,2,qwen3-8b;layers=0-2;seq=1,0,,3,0.013172608137130738,0.013172608137130738,s,ok,
RLS,three-layer storage_overlap makespan,2026-08-11T01:49:08.717220+00:00,2,qwen3-8b;layers=0-2;seq=1,0,,3,1.7052444000000833,1.7052444000000833,s,ok,
RLS,three-layer storage_overlap max abs error,2026-08-11T01:49:08.717224+00:00,2,qwen3-8b;layers=0-2;seq=1,0,,1,0.0,0.0,abs_error,ok,
RLS,three-layer storage_overlap read,2026-08-11T01:49:10.489314+00:00,3,qwen3-8b;layers=0-2;seq=1,0,,3,1.548113300013938,1.548113300013938,s,ok,
RLS,three-layer storage_overlap stage,2026-08-11T01:49:10.489332+00:00,3,qwen3-8b;layers=0-2;seq=1,0,,3,0.06389289999788161,0.06389289999788161,s,ok,
RLS,three-layer storage_overlap h2d,2026-08-11T01:49:10.489336+00:00,3,qwen3-8b;layers=0-2;seq=1,0,,3,0.09192940711975098,0.09192940711975098,s,ok,
RLS,three-layer storage_overlap compute,2026-08-11T01:49:10.489340+00:00,3,qwen3-8b;layers=0-2;seq=1,0,,3,0.0383642554283142,0.0383642554283142,s,ok,
RLS,three-layer storage_overlap makespan,2026-08-11T01:49:10.489343+00:00,3,qwen3-8b;layers=0-2;seq=1,0,,3,1.7693823000008706,1.7693823000008706,s,ok,
RLS,three-layer storage_overlap max abs error,2026-08-11T01:49:10.489346+00:00,3,qwen3-8b;layers=0-2;seq=1,0,,1,0.0,0.0,abs_error,ok,
RLS,three-layer serial read,2026-08-11T01:49:34.100387+00:00,1,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,1.5183229000103893,1.5183229000103893,s,ok,
RLS,three-layer serial stage,2026-08-11T01:49:34.100422+00:00,1,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.06579200000851415,0.06579200000851415,s,ok,
RLS,three-layer serial h2d,2026-08-11T01:49:34.100430+00:00,1,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.1298560962677002,0.1298560962677002,s,ok,
RLS,three-layer serial compute,2026-08-11T01:49:34.100433+00:00,1,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.04385964679718017,0.04385964679718017,s,ok,
RLS,three-layer serial makespan,2026-08-11T01:49:34.100436+00:00,1,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,1.8388613999995869,1.8388613999995869,s,ok,
RLS,three-layer serial max abs error,2026-08-11T01:49:34.100440+00:00,1,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,1,0.0,0.0,abs_error,ok,
RLS,three-layer serial read,2026-08-11T01:49:35.965354+00:00,2,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,1.5117034999857424,1.5117034999857424,s,ok,
RLS,three-layer serial stage,2026-08-11T01:49:35.965369+00:00,2,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.06482619998860173,0.06482619998860173,s,ok,
RLS,three-layer serial h2d,2026-08-11T01:49:35.965373+00:00,2,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.17295625305175782,0.17295625305175782,s,ok,
RLS,three-layer serial compute,2026-08-11T01:49:35.965375+00:00,2,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.06096742343902588,0.06096742343902588,s,ok,
RLS,three-layer serial makespan,2026-08-11T01:49:35.965378+00:00,2,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,1.8643248000007588,1.8643248000007588,s,ok,
RLS,three-layer serial max abs error,2026-08-11T01:49:35.965381+00:00,2,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,1,0.0,0.0,abs_error,ok,
RLS,three-layer serial read,2026-08-11T01:49:37.691822+00:00,3,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,1.4951293999911286,1.4951293999911286,s,ok,
RLS,three-layer serial stage,2026-08-11T01:49:37.691839+00:00,3,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.06613589999324176,0.06613589999324176,s,ok,
RLS,three-layer serial h2d,2026-08-11T01:49:37.691842+00:00,3,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.10375062561035156,0.10375062561035156,s,ok,
RLS,three-layer serial compute,2026-08-11T01:49:37.691844+00:00,3,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.010646016120910644,0.010646016120910644,s,ok,
RLS,three-layer serial makespan,2026-08-11T01:49:37.691846+00:00,3,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,1.726134299999103,1.726134299999103,s,ok,
RLS,three-layer serial max abs error,2026-08-11T01:49:37.691849+00:00,3,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,1,0.0,0.0,abs_error,ok,
RLS,three-layer storage_overlap read,2026-08-11T01:49:39.573843+00:00,1,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,1.6188725999963935,1.6188725999963935,s,ok,
RLS,three-layer storage_overlap stage,2026-08-11T01:49:39.573854+00:00,1,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.07396790002530906,0.07396790002530906,s,ok,
RLS,three-layer storage_overlap h2d,2026-08-11T01:49:39.573857+00:00,1,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.04552665519714355,0.04552665519714355,s,ok,
RLS,three-layer storage_overlap compute,2026-08-11T01:49:39.573860+00:00,1,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.012377984046936037,0.012377984046936037,s,ok,
RLS,three-layer storage_overlap makespan,2026-08-11T01:49:39.573862+00:00,1,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,1.8817826000013156,1.8817826000013156,s,ok,
RLS,three-layer storage_overlap max abs error,2026-08-11T01:49:39.573864+00:00,1,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,1,0.0,0.0,abs_error,ok,
RLS,three-layer storage_overlap read,2026-08-11T01:49:41.376463+00:00,2,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,1.5748827000061283,1.5748827000061283,s,ok,
RLS,three-layer storage_overlap stage,2026-08-11T01:49:41.376475+00:00,2,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.07191600000078324,0.07191600000078324,s,ok,
RLS,three-layer storage_overlap h2d,2026-08-11T01:49:41.376480+00:00,2,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.13111350440979003,0.13111350440979003,s,ok,
RLS,three-layer storage_overlap compute,2026-08-11T01:49:41.376482+00:00,2,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.04108892917633057,0.04108892917633057,s,ok,
RLS,three-layer storage_overlap makespan,2026-08-11T01:49:41.376484+00:00,2,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,1.8016225999890594,1.8016225999890594,s,ok,
RLS,three-layer storage_overlap max abs error,2026-08-11T01:49:41.376486+00:00,2,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,1,0.0,0.0,abs_error,ok,
RLS,three-layer storage_overlap read,2026-08-11T01:49:43.219866+00:00,3,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,1.6299022000021068,1.6299022000021068,s,ok,
RLS,three-layer storage_overlap stage,2026-08-11T01:49:43.219877+00:00,3,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.06519639999896754,0.06519639999896754,s,ok,
RLS,three-layer storage_overlap h2d,2026-08-11T01:49:43.219880+00:00,3,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.19648908615112304,0.19648908615112304,s,ok,
RLS,three-layer storage_overlap compute,2026-08-11T01:49:43.219882+00:00,3,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,0.035363998889923094,0.035363998889923094,s,ok,
RLS,three-layer storage_overlap makespan,2026-08-11T01:49:43.219885+00:00,3,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,3,1.843176599999424,1.843176599999424,s,ok,
RLS,three-layer storage_overlap max abs error,2026-08-11T01:49:43.219887+00:00,3,qwen3-8b;layers=0-2;seq=1;scheduler=v2,0,,1,0.0,0.0,abs_error,ok,
