variant,block_label,repetition,block,stage,seconds
sync,fp16;blocks=36;matmul=4096,2,32,stage_copy,0.021606600
sync,fp16;blocks=36;matmul=4096,2,33,stage_copy,0.021537900
sync,fp16;blocks=36;matmul=4096,2,34,stage_copy,0.020998700
sync,fp16;blocks=36;matmul=4096,2,35,stage_copy,0.020252600
sync,fp16;blocks=36;matmul=4096,2,0,h2d,0.015745344
sync,fp16;blocks=36;matmul=4096,2,1,h2d,0.017427711
sync,fp16;blocks=36;matmul=4096,2,2,h2d,0.017336191
sync,fp16;blocks=36;matmul=4096,2,3,h2d,0.017375969
sync,fp16;blocks=36;matmul=4096,2,4,h2d,0.017332447
sync,fp16;blocks=36;matmul=4096,2,5,h2d,0.017299904
sync,fp16;blocks=36;matmul=4096,2,6,h2d,0.017372704
sync,fp16;blocks=36;matmul=4096,2,7,h2d,0.017297024
sync,fp16;blocks=36;matmul=4096,2,8,h2d,0.017362272
sync,fp16;blocks=36;matmul=4096,2,9,h2d,0.017330751
sync,fp16;blocks=36;matmul=4096,2,10,h2d,0.017314272
sync,fp16;blocks=36;matmul=4096,2,11,h2d,0.017591455
sync,fp16;blocks=36;matmul=4096,2,12,h2d,0.017260448
sync,fp16;blocks=36;matmul=4096,2,13,h2d,0.017306145
sync,fp16;blocks=36;matmul=4096,2,14,h2d,0.017291264
sync,fp16;blocks=36;matmul=4096,2,15,h2d,0.017275999
sync,fp16;blocks=36;matmul=4096,2,16,h2d,0.017328575
sync,fp16;blocks=36;matmul=4096,2,17,h2d,0.017322241
sync,fp16;blocks=36;matmul=4096,2,18,h2d,0.017409760
sync,fp16;blocks=36;matmul=4096,2,19,h2d,0.017293600
sync,fp16;blocks=36;matmul=4096,2,20,h2d,0.017456896
sync,fp16;blocks=36;matmul=4096,2,21,h2d,0.017373983
sync,fp16;blocks=36;matmul=4096,2,22,h2d,0.017341600
sync,fp16;blocks=36;matmul=4096,2,23,h2d,0.017274080
sync,fp16;blocks=36;matmul=4096,2,24,h2d,0.017280640
sync,fp16;blocks=36;matmul=4096,2,25,h2d,0.017286177
sync,fp16;blocks=36;matmul=4096,2,26,h2d,0.017385952
sync,fp16;blocks=36;matmul=4096,2,27,h2d,0.017405855
sync,fp16;blocks=36;matmul=4096,2,28,h2d,0.017345280
sync,fp16;blocks=36;matmul=4096,2,29,h2d,0.017606815
sync,fp16;blocks=36;matmul=4096,2,30,h2d,0.017310272
sync,fp16;blocks=36;matmul=4096,2,31,h2d,0.017277599
sync,fp16;blocks=36;matmul=4096,2,32,h2d,0.017340609
sync,fp16;blocks=36;matmul=4096,2,33,h2d,0.017404415
sync,fp16;blocks=36;matmul=4096,2,34,h2d,0.057851646
sync,fp16;blocks=36;matmul=4096,2,35,h2d,0.016113184
sync,fp16;blocks=36;matmul=4096,2,0,compute,0.035368992
sync,fp16;blocks=36;matmul=4096,2,1,compute,0.036635326
sync,fp16;blocks=36;matmul=4096,2,2,compute,0.036628223
sync,fp16;blocks=36;matmul=4096,2,3,compute,0.037787872
sync,fp16;blocks=36;matmul=4096,2,4,compute,0.038374977
sync,fp16;blocks=36;matmul=4096,2,5,compute,0.040838432
sync,fp16;blocks=36;matmul=4096,2,6,compute,0.042452255
sync,fp16;blocks=36;matmul=4096,2,7,compute,0.037921505
sync,fp16;blocks=36;matmul=4096,2,8,compute,0.042331776
sync,fp16;blocks=36;matmul=4096,2,9,compute,0.041371712
sync,fp16;blocks=36;matmul=4096,2,10,compute,0.039290657
sync,fp16;blocks=36;matmul=4096,2,11,compute,0.043497345
sync,fp16;blocks=36;matmul=4096,2,12,compute,0.042684639
sync,fp16;blocks=36;matmul=4096,2,13,compute,0.042209728
sync,fp16;blocks=36;matmul=4096,2,14,compute,0.042182400
sync,fp16;blocks=36;matmul=4096,2,15,compute,0.042452160
sync,fp16;blocks=36;matmul=4096,2,16,compute,0.040233761
sync,fp16;blocks=36;matmul=4096,2,17,compute,0.043938816
sync,fp16;blocks=36;matmul=4096,2,18,compute,0.042668289
sync,fp16;blocks=36;matmul=4096,2,19,compute,0.044762463
sync,fp16;blocks=36;matmul=4096,2,20,compute,0.042799458
sync,fp16;blocks=36;matmul=4096,2,21,compute,0.042582081
sync,fp16;blocks=36;matmul=4096,2,22,compute,0.042569183
sync,fp16;blocks=36;matmul=4096,2,23,compute,0.043166306
sync,fp16;blocks=36;matmul=4096,2,24,compute,0.041042110
sync,fp16;blocks=36;matmul=4096,2,25,compute,0.042109409
sync,fp16;blocks=36;matmul=4096,2,26,compute,0.042087841
sync,fp16;blocks=36;matmul=4096,2,27,compute,0.041643711
sync,fp16;blocks=36;matmul=4096,2,28,compute,0.041447456
sync,fp16;blocks=36;matmul=4096,2,29,compute,0.044872578
sync,fp16;blocks=36;matmul=4096,2,30,compute,0.043717888
sync,fp16;blocks=36;matmul=4096,2,31,compute,0.052644958
sync,fp16;blocks=36;matmul=4096,2,32,compute,0.050360863
sync,fp16;blocks=36;matmul=4096,2,33,compute,0.042561695
sync,fp16;blocks=36;matmul=4096,2,34,compute,0.112958046
sync,fp16;blocks=36;matmul=4096,2,35,compute,0.035166721
sync,fp16;blocks=36;matmul=4096,3,0,read,0.421206700
sync,fp16;blocks=36;matmul=4096,3,1,read,0.592062600
sync,fp16;blocks=36;matmul=4096,3,2,read,0.255241000
sync,fp16;blocks=36;matmul=4096,3,3,read,0.570622700
sync,fp16;blocks=36;matmul=4096,3,4,read,0.145340800
sync,fp16;blocks=36;matmul=4096,3,5,read,0.595878500
sync,fp16;blocks=36;matmul=4096,3,6,read,0.235782100
sync,fp16;blocks=36;matmul=4096,3,7,read,0.571145700
sync,fp16;blocks=36;matmul=4096,3,8,read,0.146910300
sync,fp16;blocks=36;matmul=4096,3,9,read,0.606999500
sync,fp16;blocks=36;matmul=4096,3,10,read,0.255543900
sync,fp16;blocks=36;matmul=4096,3,11,read,0.570618500
sync,fp16;blocks=36;matmul=4096,3,12,read,0.276889000
sync,fp16;blocks=36;matmul=4096,3,13,read,0.605207300
sync,fp16;blocks=36;matmul=4096,3,14,read,0.252290200
sync,fp16;blocks=36;matmul=4096,3,15,read,0.554525500
sync,fp16;blocks=36;matmul=4096,3,16,read,0.503964900
sync,fp16;blocks=36;matmul=4096,3,17,read,0.601401700
sync,fp16;blocks=36;matmul=4096,3,18,read,0.270523300
sync,fp16;blocks=36;matmul=4096,3,19,read,0.567042100
sync,fp16;blocks=36;matmul=4096,3,20,read,0.148967100
sync,fp16;blocks=36;matmul=4096,3,21,read,0.604219600
sync,fp16;blocks=36;matmul=4096,3,22,read,0.264926000
sync,fp16;blocks=36;matmul=4096,3,23,read,0.566103000
sync,fp16;blocks=36;matmul=4096,3,24,read,0.148793000
sync,fp16;blocks=36;matmul=4096,3,25,read,0.605297000
sync,fp16;blocks=36;matmul=4096,3,26,read,0.256301700
sync,fp16;blocks=36;matmul=4096,3,27,read,0.560116800
sync,fp16;blocks=36;matmul=4096,3,28,read,0.509018600
sync,fp16;blocks=36;matmul=4096,3,29,read,0.403282400
sync,fp16;blocks=36;matmul=4096,3,30,read,0.502736900
sync,fp16;blocks=36;matmul=4096,3,31,read,0.587485900
sync,fp16;blocks=36;matmul=4096,3,32,read,0.405929900
sync,fp16;blocks=36;matmul=4096,3,33,read,0.484128700
sync,fp16;blocks=36;matmul=4096,3,34,read,0.470175300
sync,fp16;blocks=36;matmul=4096,3,35,read,0.330902600
sync,fp16;blocks=36;matmul=4096,3,0,stage_copy,0.021154500
sync,fp16;blocks=36;matmul=4096,3,1,stage_copy,0.020552100
sync,fp16;blocks=36;matmul=4096,3,2,stage_copy,0.020668600
sync,fp16;blocks=36;matmul=4096,3,3,stage_copy,0.023151500
sync,fp16;blocks=36;matmul=4096,3,4,stage_copy,0.021586900
sync,fp16;blocks=36;matmul=4096,3,5,stage_copy,0.022169500
sync,fp16;blocks=36;matmul=4096,3,6,stage_copy,0.023657300
sync,fp16;blocks=36;matmul=4096,3,7,stage_copy,0.024793100
sync,fp16;blocks=36;matmul=4096,3,8,stage_copy,0.023527400
sync,fp16;blocks=36;matmul=4096,3,9,stage_copy,0.021412200
sync,fp16;blocks=36;matmul=4096,3,10,stage_copy,0.021388400
sync,fp16;blocks=36;matmul=4096,3,11,stage_copy,0.021211700
sync,fp16;blocks=36;matmul=4096,3,12,stage_copy,0.021858400
sync,fp16;blocks=36;matmul=4096,3,13,stage_copy,0.021434100
sync,fp16;blocks=36;matmul=4096,3,14,stage_copy,0.022110200
sync,fp16;blocks=36;matmul=4096,3,15,stage_copy,0.021460100
sync,fp16;blocks=36;matmul=4096,3,16,stage_copy,0.021519200
sync,fp16;blocks=36;matmul=4096,3,17,stage_copy,0.020116300
sync,fp16;blocks=36;matmul=4096,3,18,stage_copy,0.021464600
sync,fp16;blocks=36;matmul=4096,3,19,stage_copy,0.020178300
sync,fp16;blocks=36;matmul=4096,3,20,stage_copy,0.021752600
sync,fp16;blocks=36;matmul=4096,3,21,stage_copy,0.020785600
sync,fp16;blocks=36;matmul=4096,3,22,stage_copy,0.021100800
sync,fp16;blocks=36;matmul=4096,3,23,stage_copy,0.020623700
sync,fp16;blocks=36;matmul=4096,3,24,stage_copy,0.020423700
sync,fp16;blocks=36;matmul=4096,3,25,stage_copy,0.020343200
sync,fp16;blocks=36;matmul=4096,3,26,stage_copy,0.021666400
sync,fp16;blocks=36;matmul=4096,3,27,stage_copy,0.020638000
sync,fp16;blocks=36;matmul=4096,3,28,stage_copy,0.021607600
sync,fp16;blocks=36;matmul=4096,3,29,stage_copy,0.022579800
sync,fp16;blocks=36;matmul=4096,3,30,stage_copy,0.021203900
sync,fp16;blocks=36;matmul=4096,3,31,stage_copy,0.022327200
sync,fp16;blocks=36;matmul=4096,3,32,stage_copy,0.021294400
sync,fp16;blocks=36;matmul=4096,3,33,stage_copy,0.021436100
sync,fp16;blocks=36;matmul=4096,3,34,stage_copy,0.020988800
sync,fp16;blocks=36;matmul=4096,3,35,stage_copy,0.021162700
sync,fp16;blocks=36;matmul=4096,3,0,h2d,0.016130049
sync,fp16;blocks=36;matmul=4096,3,1,h2d,0.016116735
sync,fp16;blocks=36;matmul=4096,3,2,h2d,0.057829346
sync,fp16;blocks=36;matmul=4096,3,3,h2d,0.015022144
sync,fp16;blocks=36;matmul=4096,3,4,h2d,0.014921888
sync,fp16;blocks=36;matmul=4096,3,5,h2d,0.014979488
sync,fp16;blocks=36;matmul=4096,3,6,h2d,0.016346081
sync,fp16;blocks=36;matmul=4096,3,7,h2d,0.017420959
sync,fp16;blocks=36;matmul=4096,3,8,h2d,0.018191040
sync,fp16;blocks=36;matmul=4096,3,9,h2d,0.017259392
sync,fp16;blocks=36;matmul=4096,3,10,h2d,0.017277952
sync,fp16;blocks=36;matmul=4096,3,11,h2d,0.017380672
sync,fp16;blocks=36;matmul=4096,3,12,h2d,0.017276192
sync,fp16;blocks=36;matmul=4096,3,13,h2d,0.017316193
sync,fp16;blocks=36;matmul=4096,3,14,h2d,0.017388321
sync,fp16;blocks=36;matmul=4096,3,15,h2d,0.017325279
sync,fp16;blocks=36;matmul=4096,3,16,h2d,0.017449633
sync,fp16;blocks=36;matmul=4096,3,17,h2d,0.017302143
sync,fp16;blocks=36;matmul=4096,3,18,h2d,0.017270048
sync,fp16;blocks=36;matmul=4096,3,19,h2d,0.017311104
sync,fp16;blocks=36;matmul=4096,3,20,h2d,0.017369600
sync,fp16;blocks=36;matmul=4096,3,21,h2d,0.017453888
sync,fp16;blocks=36;matmul=4096,3,22,h2d,0.017308640
sync,fp16;blocks=36;matmul=4096,3,23,h2d,0.017511999
sync,fp16;blocks=36;matmul=4096,3,24,h2d,0.017325344
sync,fp16;blocks=36;matmul=4096,3,25,h2d,0.017271135
sync,fp16;blocks=36;matmul=4096,3,26,h2d,0.017447935
sync,fp16;blocks=36;matmul=4096,3,27,h2d,0.017253408
sync,fp16;blocks=36;matmul=4096,3,28,h2d,0.017306305
sync,fp16;blocks=36;matmul=4096,3,29,h2d,0.017314753
sync,fp16;blocks=36;matmul=4096,3,30,h2d,0.017280800
sync,fp16;blocks=36;matmul=4096,3,31,h2d,0.017306496
sync,fp16;blocks=36;matmul=4096,3,32,h2d,0.017394304
sync,fp16;blocks=36;matmul=4096,3,33,h2d,0.057794399
sync,fp16;blocks=36;matmul=4096,3,34,h2d,0.016711231
sync,fp16;blocks=36;matmul=4096,3,35,h2d,0.016731136
sync,fp16;blocks=36;matmul=4096,3,0,compute,0.034648449
sync,fp16;blocks=36;matmul=4096,3,1,compute,0.035335777
sync,fp16;blocks=36;matmul=4096,3,2,compute,0.090926079
sync,fp16;blocks=36;matmul=4096,3,3,compute,0.032411041
sync,fp16;blocks=36;matmul=4096,3,4,compute,0.033464642
sync,fp16;blocks=36;matmul=4096,3,5,compute,0.033277794
sync,fp16;blocks=36;matmul=4096,3,6,compute,0.036463966
sync,fp16;blocks=36;matmul=4096,3,7,compute,0.037480129
sync,fp16;blocks=36;matmul=4096,3,8,compute,0.036609154
sync,fp16;blocks=36;matmul=4096,3,9,compute,0.038664062
sync,fp16;blocks=36;matmul=4096,3,10,compute,0.039249760
sync,fp16;blocks=36;matmul=4096,3,11,compute,0.038888702
sync,fp16;blocks=36;matmul=4096,3,12,compute,0.041406433
sync,fp16;blocks=36;matmul=4096,3,13,compute,0.043681759
sync,fp16;blocks=36;matmul=4096,3,14,compute,0.041716450
sync,fp16;blocks=36;matmul=4096,3,15,compute,0.044531456
sync,fp16;blocks=36;matmul=4096,3,16,compute,0.042405823
sync,fp16;blocks=36;matmul=4096,3,17,compute,0.053851040
sync,fp16;blocks=36;matmul=4096,3,18,compute,0.045453503
sync,fp16;blocks=36;matmul=4096,3,19,compute,0.043137600
sync,fp16;blocks=36;matmul=4096,3,20,compute,0.043002014
sync,fp16;blocks=36;matmul=4096,3,21,compute,0.042537983
sync,fp16;blocks=36;matmul=4096,3,22,compute,0.043005280
sync,fp16;blocks=36;matmul=4096,3,23,compute,0.042541794
sync,fp16;blocks=36;matmul=4096,3,24,compute,0.045272160
sync,fp16;blocks=36;matmul=4096,3,25,compute,0.044129566
sync,fp16;blocks=36;matmul=4096,3,26,compute,0.043383713
sync,fp16;blocks=36;matmul=4096,3,27,compute,0.045181023
sync,fp16;blocks=36;matmul=4096,3,28,compute,0.042457249
sync,fp16;blocks=36;matmul=4096,3,29,compute,0.040605919
sync,fp16;blocks=36;matmul=4096,3,30,compute,0.041991329
sync,fp16;blocks=36;matmul=4096,3,31,compute,0.042089630
sync,fp16;blocks=36;matmul=4096,3,32,compute,0.043779617
sync,fp16;blocks=36;matmul=4096,3,33,compute,0.114408897
sync,fp16;blocks=36;matmul=4096,3,34,compute,0.034748543
sync,fp16;blocks=36;matmul=4096,3,35,compute,0.035271198
double_buffer,fp16;blocks=36;matmul=4096,1,0,read,0.403886000
double_buffer,fp16;blocks=36;matmul=4096,1,1,read,0.597608100
double_buffer,fp16;blocks=36;matmul=4096,1,2,read,0.240457800
double_buffer,fp16;blocks=36;matmul=4096,1,3,read,0.567652100
double_buffer,fp16;blocks=36;matmul=4096,1,4,read,0.143231200
double_buffer,fp16;blocks=36;matmul=4096,1,5,read,0.598820200
double_buffer,fp16;blocks=36;matmul=4096,1,6,read,0.261519300
double_buffer,fp16;blocks=36;matmul=4096,1,7,read,0.562156900
double_buffer,fp16;blocks=36;matmul=4096,1,8,read,0.141812900
double_buffer,fp16;blocks=36;matmul=4096,1,9,read,0.608568500
double_buffer,fp16;blocks=36;matmul=4096,1,10,read,0.246133900
double_buffer,fp16;blocks=36;matmul=4096,1,11,read,0.562452400
double_buffer,fp16;blocks=36;matmul=4096,1,12,read,0.264397200
double_buffer,fp16;blocks=36;matmul=4096,1,13,read,0.610652300
double_buffer,fp16;blocks=36;matmul=4096,1,14,read,0.242250100
double_buffer,fp16;blocks=36;matmul=4096,1,15,read,0.563974400
double_buffer,fp16;blocks=36;matmul=4096,1,16,read,0.506763900
double_buffer,fp16;blocks=36;matmul=4096,1,17,read,0.604376400
double_buffer,fp16;blocks=36;matmul=4096,1,18,read,0.263392000
double_buffer,fp16;blocks=36;matmul=4096,1,19,read,0.568855900
double_buffer,fp16;blocks=36;matmul=4096,1,20,read,0.146191800
double_buffer,fp16;blocks=36;matmul=4096,1,21,read,0.602381000
double_buffer,fp16;blocks=36;matmul=4096,1,22,read,0.258340600
double_buffer,fp16;blocks=36;matmul=4096,1,23,read,0.564788800
double_buffer,fp16;blocks=36;matmul=4096,1,24,read,0.167954700
double_buffer,fp16;blocks=36;matmul=4096,1,25,read,0.607156600
double_buffer,fp16;blocks=36;matmul=4096,1,26,read,0.250691000
double_buffer,fp16;blocks=36;matmul=4096,1,27,read,0.566647100
double_buffer,fp16;blocks=36;matmul=4096,1,28,read,0.513949500
double_buffer,fp16;blocks=36;matmul=4096,1,29,read,0.395555000
double_buffer,fp16;blocks=36;matmul=4096,1,30,read,0.504722400
double_buffer,fp16;blocks=36;matmul=4096,1,31,read,0.580939200
double_buffer,fp16;blocks=36;matmul=4096,1,32,read,0.413492400
double_buffer,fp16;blocks=36;matmul=4096,1,33,read,0.497819700
double_buffer,fp16;blocks=36;matmul=4096,1,34,read,0.462552400
double_buffer,fp16;blocks=36;matmul=4096,1,35,read,0.334295500
double_buffer,fp16;blocks=36;matmul=4096,1,0,stage_copy,0.020717700
double_buffer,fp16;blocks=36;matmul=4096,1,1,stage_copy,0.020799600
double_buffer,fp16;blocks=36;matmul=4096,1,2,stage_copy,0.020835000
double_buffer,fp16;blocks=36;matmul=4096,1,3,stage_copy,0.020885700
double_buffer,fp16;blocks=36;matmul=4096,1,4,stage_copy,0.020519900
double_buffer,fp16;blocks=36;matmul=4096,1,5,stage_copy,0.021720900
double_buffer,fp16;blocks=36;matmul=4096,1,6,stage_copy,0.020958800
double_buffer,fp16;blocks=36;matmul=4096,1,7,stage_copy,0.020621600
double_buffer,fp16;blocks=36;matmul=4096,1,8,stage_copy,0.023320300
double_buffer,fp16;blocks=36;matmul=4096,1,9,stage_copy,0.021073300
double_buffer,fp16;blocks=36;matmul=4096,1,10,stage_copy,0.020501400
double_buffer,fp16;blocks=36;matmul=4096,1,11,stage_copy,0.021115900
double_buffer,fp16;blocks=36;matmul=4096,1,12,stage_copy,0.020502100
double_buffer,fp16;blocks=36;matmul=4096,1,13,stage_copy,0.023405400
double_buffer,fp16;blocks=36;matmul=4096,1,14,stage_copy,0.021852000
double_buffer,fp16;blocks=36;matmul=4096,1,15,stage_copy,0.025023900
double_buffer,fp16;blocks=36;matmul=4096,1,16,stage_copy,0.021152400
double_buffer,fp16;blocks=36;matmul=4096,1,17,stage_copy,0.022255000
double_buffer,fp16;blocks=36;matmul=4096,1,18,stage_copy,0.021573500
double_buffer,fp16;blocks=36;matmul=4096,1,19,stage_copy,0.021159100
double_buffer,fp16;blocks=36;matmul=4096,1,20,stage_copy,0.022397500
double_buffer,fp16;blocks=36;matmul=4096,1,21,stage_copy,0.021594500
double_buffer,fp16;blocks=36;matmul=4096,1,22,stage_copy,0.021271400
double_buffer,fp16;blocks=36;matmul=4096,1,23,stage_copy,0.021247700
double_buffer,fp16;blocks=36;matmul=4096,1,24,stage_copy,0.021896300
double_buffer,fp16;blocks=36;matmul=4096,1,25,stage_copy,0.021164400
double_buffer,fp16;blocks=36;matmul=4096,1,26,stage_copy,0.022452500
double_buffer,fp16;blocks=36;matmul=4096,1,27,stage_copy,0.023557700
double_buffer,fp16;blocks=36;matmul=4096,1,28,stage_copy,0.021439000
double_buffer,fp16;blocks=36;matmul=4096,1,29,stage_copy,0.020960700
double_buffer,fp16;blocks=36;matmul=4096,1,30,stage_copy,0.021894800
double_buffer,fp16;blocks=36;matmul=4096,1,31,stage_copy,0.020899100
double_buffer,fp16;blocks=36;matmul=4096,1,32,stage_copy,0.023866000
double_buffer,fp16;blocks=36;matmul=4096,1,33,stage_copy,0.020700400
double_buffer,fp16;blocks=36;matmul=4096,1,34,stage_copy,0.023271200
double_buffer,fp16;blocks=36;matmul=4096,1,35,stage_copy,0.021321600
double_buffer,fp16;blocks=36;matmul=4096,1,0,h2d,0.016745152
double_buffer,fp16;blocks=36;matmul=4096,1,1,h2d,0.062369152
double_buffer,fp16;blocks=36;matmul=4096,1,2,h2d,0.014976480
double_buffer,fp16;blocks=36;matmul=4096,1,3,h2d,0.015112384
double_buffer,fp16;blocks=36;matmul=4096,1,4,h2d,0.015207552
double_buffer,fp16;blocks=36;matmul=4096,1,5,h2d,0.015207584
double_buffer,fp16;blocks=36;matmul=4096,1,6,h2d,0.015113248
double_buffer,fp16;blocks=36;matmul=4096,1,7,h2d,0.017363840
double_buffer,fp16;blocks=36;matmul=4096,1,8,h2d,0.017533377
double_buffer,fp16;blocks=36;matmul=4096,1,9,h2d,0.017329887
double_buffer,fp16;blocks=36;matmul=4096,1,10,h2d,0.017471231
double_buffer,fp16;blocks=36;matmul=4096,1,11,h2d,0.017415327
double_buffer,fp16;blocks=36;matmul=4096,1,12,h2d,0.017390848
double_buffer,fp16;blocks=36;matmul=4096,1,13,h2d,0.017455744
double_buffer,fp16;blocks=36;matmul=4096,1,14,h2d,0.017416960
double_buffer,fp16;blocks=36;matmul=4096,1,15,h2d,0.017544800
double_buffer,fp16;blocks=36;matmul=4096,1,16,h2d,0.017341536
double_buffer,fp16;blocks=36;matmul=4096,1,17,h2d,0.017430143
double_buffer,fp16;blocks=36;matmul=4096,1,18,h2d,0.017336224
double_buffer,fp16;blocks=36;matmul=4096,1,19,h2d,0.017406048
double_buffer,fp16;blocks=36;matmul=4096,1,20,h2d,0.017479168
double_buffer,fp16;blocks=36;matmul=4096,1,21,h2d,0.017513056
double_buffer,fp16;blocks=36;matmul=4096,1,22,h2d,0.017575457
double_buffer,fp16;blocks=36;matmul=4096,1,23,h2d,0.017486496
double_buffer,fp16;blocks=36;matmul=4096,1,24,h2d,0.017354656
double_buffer,fp16;blocks=36;matmul=4096,1,25,h2d,0.017432896
double_buffer,fp16;blocks=36;matmul=4096,1,26,h2d,0.017324415
double_buffer,fp16;blocks=36;matmul=4096,1,27,h2d,0.017383455
double_buffer,fp16;blocks=36;matmul=4096,1,28,h2d,0.017336256
double_buffer,fp16;blocks=36;matmul=4096,1,29,h2d,0.017361504
double_buffer,fp16;blocks=36;matmul=4096,1,30,h2d,0.017345600
double_buffer,fp16;blocks=36;matmul=4096,1,31,h2d,0.017385248
double_buffer,fp16;blocks=36;matmul=4096,1,32,h2d,0.017468832
double_buffer,fp16;blocks=36;matmul=4096,1,33,h2d,0.017367584
double_buffer,fp16;blocks=36;matmul=4096,1,34,h2d,0.017477089
double_buffer,fp16;blocks=36;matmul=4096,1,35,h2d,0.017267391
double_buffer,fp16;blocks=36;matmul=4096,1,0,compute,0.191252487
double_buffer,fp16;blocks=36;matmul=4096,1,1,compute,0.018204672
double_buffer,fp16;blocks=36;matmul=4096,1,2,compute,0.019334145
double_buffer,fp16;blocks=36;matmul=4096,1,3,compute,0.019091455
double_buffer,fp16;blocks=36;matmul=4096,1,4,compute,0.018411520
double_buffer,fp16;blocks=36;matmul=4096,1,5,compute,0.018748417
double_buffer,fp16;blocks=36;matmul=4096,1,6,compute,0.039772160
double_buffer,fp16;blocks=36;matmul=4096,1,7,compute,0.038753281
double_buffer,fp16;blocks=36;matmul=4096,1,8,compute,0.040453121
double_buffer,fp16;blocks=36;matmul=4096,1,9,compute,0.039601151
double_buffer,fp16;blocks=36;matmul=4096,1,10,compute,0.040702976
double_buffer,fp16;blocks=36;matmul=4096,1,11,compute,0.041605122
double_buffer,fp16;blocks=36;matmul=4096,1,12,compute,0.044338177
double_buffer,fp16;blocks=36;matmul=4096,1,13,compute,0.043731968
double_buffer,fp16;blocks=36;matmul=4096,1,14,compute,0.050201599
double_buffer,fp16;blocks=36;matmul=4096,1,15,compute,0.051503105
double_buffer,fp16;blocks=36;matmul=4096,1,16,compute,0.055743488
double_buffer,fp16;blocks=36;matmul=4096,1,17,compute,0.056510464
double_buffer,fp16;blocks=36;matmul=4096,1,18,compute,0.051438591
double_buffer,fp16;blocks=36;matmul=4096,1,19,compute,0.053742592
double_buffer,fp16;blocks=36;matmul=4096,1,20,compute,0.043572224
double_buffer,fp16;blocks=36;matmul=4096,1,21,compute,0.044706818
double_buffer,fp16;blocks=36;matmul=4096,1,22,compute,0.043846657
double_buffer,fp16;blocks=36;matmul=4096,1,23,compute,0.043467777
double_buffer,fp16;blocks=36;matmul=4096,1,24,compute,0.049597439
double_buffer,fp16;blocks=36;matmul=4096,1,25,compute,0.049751041
double_buffer,fp16;blocks=36;matmul=4096,1,26,compute,0.051227650
double_buffer,fp16;blocks=36;matmul=4096,1,27,compute,0.056055809
double_buffer,fp16;blocks=36;matmul=4096,1,28,compute,0.053740543
double_buffer,fp16;blocks=36;matmul=4096,1,29,compute,0.050113537
double_buffer,fp16;blocks=36;matmul=4096,1,30,compute,0.051293182
